symbol,ratio,type,2020,2021,2022,2023
DMMX,Current Ratio,Liquidity,10.469772010417396,9.209294370734268,5.124685088305698,2.59053886675354
DMMX,DER,Solvency,0.1060291987154673,0.0610913651525112,0.0433440789359791,0.0433659546147098
DMMX,Debt Ratio,Solvency,0.0906465669418647,0.0518446804030267,0.0354108243590669,0.0332420215647912
DMMX,GPM,Profitability,0.0930000240880147,0.0587438758611254,0.0368828058937113,0.041504365845295
DMMX,Interest Coverage Ratio,Solvency,7.384801340469745,4.844919058460422,3.2060736303062884,6.523816190495374
DMMX,NPM,Profitability,0.0617144525240553,0.2080554984352318,0.0028688561055672,-0.1356104020039105
DMMX,Operating Margin,Profitability,0.0491704905996822,0.0266526671874474,0.0078988874492459,0.0118599341549683
DMMX,Quick Ratio,Liquidity,8.602282864034267,8.196550521342743,4.645070579423765,2.184151222847912
DMMX,ROE,Profitability,0.0466650365371439,0.2597664598618783,0.005998046430419,-0.3964369590782176
DMMX,ROI,Profitability,0.0421915050627418,0.2448106434496731,0.0057488670818316,-0.3799596463012944
DMND,Cash Ratio,Liquidity,0.0,0.9805764524280338,0.7032965023380989,0.0
DMND,Current Ratio,Liquidity,4.357767178565654,3.58364452702776,3.2581265796549963,0.0
DMND,DER,Solvency,0.0180645108496459,0.0075869898137155,0.0332666618553866,0.0
DMND,Debt Ratio,Solvency,0.0147671793203509,0.0060270398982927,0.0260690982084664,0.0
DMND,GPM,Profitability,0.215903688204309,0.211736694830505,0.2103992924410123,0.0
DMND,Interest Coverage Ratio,Solvency,18.007865597556318,142.6794701986755,90.1064379265818,0.0
DMND,NPM,Profitability,0.0328034231537497,0.0496875554761463,0.0446591067020509,0.0
DMND,Operating Margin,Profitability,0.0375373456156185,0.062253592703347,0.0595594206789881,0.0
DMND,Quick Ratio,Liquidity,2.761792501577521,2.302944802131421,1.7811216321965024,0.0
DMND,ROE,Profitability,0.0431621367749226,0.0692666143062953,0.0701089458083516,0.0
DMND,ROI,Profitability,0.0427935246702105,0.0692666143062953,0.0679653697561073,0.0
DNAR,DER,Solvency,0.0040243704275201,0.0033344576773453,0.1433597531284195,0.1561856103941361
DNAR,Debt Ratio,Solvency,0.0016173503695639,0.0013126951766537,0.050009313209489,0.0505496543015649
DNAR,Free Cash Flow,Liquidity,-560719347596.0,169291310946.0,-965854183769.0,558578863108.0
DNAR,NPM,Profitability,0.0299471457529327,0.0542253589806523,0.0293175965521002,0.047727436138272
DNAR,ROE,Profitability,0.0031226343193332,0.0057440774555641,0.0037187062323803,0.0079932762203945
DNAR,ROI,Profitability,0.0,0.0,0.0032598740264182,0.006929951194408
DNET,Cash Ratio,Liquidity,0.1940302361310146,0.2816300844824518,0.0573715935138806,0.1403362752733955
DNET,Current Ratio,Liquidity,7.936460803341783,4.709990911058971,1.1971935526906237,1.9637447131650196
DNET,DER,Solvency,0.6880062473502756,0.5896553877342058,0.4959849534615112,0.4969221360914455
DNET,Debt Ratio,Solvency,0.3966519443576386,0.3538076271124246,0.3182358403717234,0.3076354627475633
DNET,Interest Coverage Ratio,Solvency,0.6828581759913784,1.7312243605820752,2.695147355452521,1.7636680810938237
DNET,NPM,Profitability,0.6726039501890003,1.0977070434811442,1.1329078562455528,0.5186946309811129
DNET,Operating Margin,Profitability,0.0797687813977843,0.3182202526728658,0.3292937900257394,0.3276961092867085
DNET,ROE,Profitability,0.0328793805444233,0.0852421263294755,0.1062437697411672,0.0562358379926807
DNET,ROI,Profitability,0.0195533579854335,0.0538704345949132,0.0712709636573201,0.0376790983897181
DOID,Cash Ratio,Liquidity,0.048207582475003,0.0317182233855613,0.0821990865707544,0.0124494176321757
DOID,Current Ratio,Liquidity,1.668360458906128,1.4217397034589008,1.554802858176491,1.9407912394147468
DOID,DER,Solvency,2.158332587150618,3.5011577793553235,3.697208519777632,4.367868136789314
DOID,Debt Ratio,Solvency,0.5841446952473085,0.568537394272359,0.6029762238429043,0.6351769564522917
DOID,GPM,Profitability,0.0864195895557981,0.1481080082201332,0.1311430346455903,0.1344292717673431
DOID,NPM,Profitability,-0.0389507575428516,0.0003081047024174,0.0184324642009679,0.0196421760192588
DOID,Operating Margin,Profitability,0.0327461276120173,0.0898635676908803,0.0845231789078958,0.0800550682981452
DOID,Quick Ratio,Liquidity,1.48898778178123,1.2805384775276485,1.3612596526632548,1.8079220874658888
DOID,ROE,Profitability,-0.0888645619315317,0.0010560387477379,0.1117703677055562,0.1320974104209124
DOID,ROI,Profitability,-0.0357376362034352,0.0002767931030865,0.0276925293437734,0.0273058560233294
DOOH,Cash Ratio,Liquidity,0.0,0.0,0.0,1.2533108729561353
DOOH,Current Ratio,Liquidity,0.0,1.201777401095642,0.0,11.019899947060123
DOOH,DER,Solvency,0.0,0.0,0.0,0.0006473343129141
DOOH,Debt Ratio,Solvency,0.0,0.0,0.0,0.0005987269279757
DOOH,GPM,Profitability,0.0,0.3378267488353293,0.2260627954208509,0.0743862109765885
DOOH,Interest Coverage Ratio,Solvency,0.0,0.0,19.92824702914025,115.32644645622712
DOOH,NPM,Profitability,0.0,0.0786336513423172,0.0092918236720554,0.002479109489871
DOOH,Operating Margin,Profitability,0.0,0.0999448921223662,0.0133845898638542,0.0017514812674777
DOOH,ROE,Profitability,0.0,0.7795407004893036,0.0,0.0019725946516173
DOOH,ROI,Profitability,0.0,0.7795407004893036,0.0,0.0019725946516173
DPUM,Cash Ratio,Liquidity,0.0,0.0111614561340673,0.0036241123457254,0.0183149277843231
DPUM,Current Ratio,Liquidity,6.516537728277477,5.920563998220308,4.767321672893422,2.0695301955996737
DPUM,DER,Solvency,0.9863886841243504,1.157108801688096,1.2819289848921358,1.4502407572678973
DPUM,Debt Ratio,Solvency,0.469151312721869,0.5171812947186701,0.5452560934942885,0.5201853302953026
DPUM,GPM,Profitability,-0.8843212118141723,-0.4007696193967202,-0.041204337324215,-0.0014874413683914
DPUM,Interest Coverage Ratio,Solvency,-6.157973860125634,-24.11919513960999,-4.166478731525641,-35.4088805890692
DPUM,NPM,Profitability,-2.734406872588468,-0.4578296887421983,-0.063175619618504,-0.1546711160368002
DPUM,Operating Margin,Profitability,-2.9239021091634614,-0.5478013810433973,-0.1159840591745569,-0.0532321893253819
DPUM,Quick Ratio,Liquidity,2.887667298720367,3.705063726308047,3.512456133052461,1.5865190246809164
DPUM,ROE,Profitability,-0.536784554821487,-0.1282791073825211,-0.0793535630115427,-0.330538957084348
DPUM,ROI,Profitability,-0.2702767902120279,-0.0594732607143092,-0.0347778599086237,-0.1349086885616828
DRMA,Cash Ratio,Liquidity,0.0005370745166898,0.0003415002090337,0.000371815560597,0.1035399101909993
DRMA,Current Ratio,Liquidity,0.9571206537505654,1.2258073313147098,1.2890610236030506,1.607516932195946
DRMA,DER,Solvency,1.1120950264266114,0.582532830884489,0.3707583414430315,0.2689653371226146
DRMA,Debt Ratio,Solvency,0.3496399963924653,0.2466079536533151,0.1920836714985118,0.1511932288470204
DRMA,GPM,Profitability,0.1178803827534089,0.1551556772623573,0.157218072250019,0.1755325517493466
DRMA,Interest Coverage Ratio,Solvency,1.2567764458606605,7.842352635173569,12.365872697157943,19.611393517364373
DRMA,NPM,Profitability,0.0100851151345844,0.1033697021686104,0.1009283064182047,0.1104011840731854
DRMA,Operating Margin,Profitability,0.033732184096139,0.1048731899860474,0.1117161795926347,0.1265126521333758
DRMA,Quick Ratio,Liquidity,0.6932232204165205,0.933546653129044,0.88004219679914,1.1629586033303831
DRMA,ROE,Profitability,0.0371384578439523,0.2804000447095279,0.2835704848568171,0.3214482611987452
DRMA,ROI,Profitability,0.0176561324974245,0.1776808647160041,0.2074315075575772,0.253528666597788
DSNG,Current Ratio,Liquidity,1.1395967400083384,1.2507710799105467,1.068632985260221,1.001122553896674
DSNG,DER,Solvency,1.0439744183884945,0.7693748870526179,0.6779031881057838,0.6398513339228301
DSNG,Debt Ratio,Solvency,0.4516124678414823,0.3871706572852125,0.3546579268955356,0.3447144374697974
DSNG,GPM,Profitability,0.2614864072078506,0.2841641407566431,0.3236123591930843,0.2660843022591712
DSNG,Interest Coverage Ratio,Solvency,1.9750816288047957,3.5728165303080446,5.966993699221604,3.697027811245696
DSNG,NPM,Profitability,0.0711513411568853,0.1020637953988317,0.125272598576389,0.088412589910524
DSNG,Operating Margin,Profitability,0.1542019173842701,0.1838366087701654,0.2240283065510541,0.1647143218543831
DSNG,Quick Ratio,Liquidity,0.7876352151667763,0.7048939128729536,0.5693950225037573,0.5617185699335463
DSNG,ROE,Profitability,0.0778597134377295,0.1053793459652767,0.1502079924564617,0.0963535759723971
DSNG,ROI,Profitability,0.0381822066304511,0.0597006041218082,0.089839043297024,0.0589174101536663
DSSA,Cash Ratio,Liquidity,0.0823936275263273,0.2032860847310544,0.1032880616931972,0.0031989366171435
DSSA,Current Ratio,Liquidity,1.5526696583256687,1.7018276949417226,1.3576547683953284,1.6746944183754495
DSSA,DER,Solvency,0.5434287669881599,0.4151919216288435,0.7898487442040902,0.5832447555585201
DSSA,Debt Ratio,Solvency,0.2546375568887432,0.210700299977074,0.2519698286386599,0.2634029348746096
DSSA,GPM,Profitability,0.3502401352658972,0.4166925544528798,0.4429122852192828,0.4132402700423812
DSSA,Interest Coverage Ratio,Solvency,-1.9752296731403451,7.169414516540437,11.184787924779044,11.67704839145408
DSSA,NPM,Profitability,-0.0556098311322608,0.0554644309956201,0.099040772781115,0.0849866577952695
DSSA,Operating Margin,Profitability,0.115200484869416,0.2296307814912404,0.2983713080779631,0.250223887363504
DSSA,Quick Ratio,Liquidity,1.4289613385552815,1.5831394188719288,1.1882279584198108,1.5513644834062164
DSSA,ROE,Profitability,-0.0616801303816424,0.0786083073118552,0.2846078215179587,0.3080610334297585
DSSA,ROI,Profitability,-0.0400649033438454,0.0557319557051773,0.1712816028996943,0.1949289480485896
DUTI,Cash Ratio,Liquidity,1.2018598540427148,1.3034835460402072,0.9762758518753362,0.9503226860906424
DUTI,Current Ratio,Liquidity,3.1962557199670587,3.2667022328556947,2.4338816795203275,2.6991048038675847
DUTI,DER,Solvency,0.0007178654077072,0.0179225260078284,0.0004985853254209,0.0002416691467223
DUTI,Debt Ratio,Solvency,0.0004432928885112,0.0107245737476608,0.0002944893833067,0.0001640297076918
DUTI,GPM,Profitability,0.7536392172149091,0.6210908891559833,0.6446451745738098,0.599509428784871
DUTI,Interest Coverage Ratio,Solvency,3.739317252219932,2.863390624207419,4.021620457651238,5.92026375839859
DUTI,NPM,Profitability,0.3094439738261086,0.3030104785002763,0.2477722537133287,0.2761014368642706
DUTI,Operating Margin,Profitability,0.3353210313136904,0.2857407786658707,0.3246659670865315,0.3090009658491529
DUTI,Quick Ratio,Liquidity,1.64560030290506,1.7211412568818152,1.2839093766977745,1.2755391133250846
DUTI,ROE,Profitability,0.0628427590087197,0.0720355471206897,0.081202707764628,0.103835453171005
DUTI,ROI,Profitability,0.0628427590087197,0.0707901968971494,0.081202707764628,0.103835453171005
DVLA,Cash Ratio,Liquidity,0.0413785519324241,0.3444789358600033,0.0476838361309478,0.0257768034533826
DVLA,Current Ratio,Liquidity,2.519129609500297,2.565379859552376,3.001953548716397,2.857222606890341
DVLA,DER,Solvency,0.0007388275031177,0.0165166332503873,0.0013448954977954,0.001049680513104
DVLA,Debt Ratio,Solvency,0.0004983988289998,0.0110333280909594,0.00093956791656,0.0007218809822173
DVLA,GPM,Profitability,0.5093670512376912,0.5238421608407308,0.5248313155663121,0.5157576132400549
DVLA,Interest Coverage Ratio,Solvency,2681.0711504695014,1687.1536598798127,1158.916359429503,2783.269788966507
DVLA,NPM,Profitability,0.0885790147240004,0.0770718239284178,0.0779195523515448,0.0773903072158751
DVLA,Operating Margin,Profitability,0.1114992421676582,0.0993577498505358,0.0912718615083544,0.0937703244838088
DVLA,Quick Ratio,Liquidity,1.84550857614476,1.842854814299564,1.9487636102703627,1.9597027365092752
DVLA,ROE,Profitability,0.1211331328591857,0.1052925534380435,0.1064212174016277,0.1041961129551032
DVLA,ROI,Profitability,0.1211331328591857,0.1035817319598232,0.1064212174016277,0.1041961129551032
DWGL,Current Ratio,Liquidity,0.8899374493925661,0.9299130813520136,0.9801472322105802,1.0415911078063254
DWGL,DER,Solvency,-5.339532994761561,2.5975558869835558,3.472768511017832,2.7824841985113404
DWGL,Debt Ratio,Solvency,0.3987182234542525,0.2844510349498706,0.3462284434100114,0.2359906036191127
DWGL,GPM,Profitability,0.1184120287849179,0.0767181679899079,0.0514541353261468,0.082646602013578
DWGL,Interest Coverage Ratio,Solvency,3.8350736284815112,3.5026923818063054,1.3287493919384028,4.041897019272208
DWGL,NPM,Profitability,0.0226748065758994,0.0410106187634111,0.0012209276543652,0.0047950294563594
DWGL,Operating Margin,Profitability,0.091673306498227,0.0540520062172291,0.0213738096372171,0.0532253690386998
DWGL,Quick Ratio,Liquidity,0.8277586174561326,0.8979816174786861,0.9660014594745644,1.0165158228481903
DWGL,ROE,Profitability,-0.6768519733521032,0.690720717057382,0.0239964043189641,0.0999740396283162
DWGL,ROI,Profitability,0.1559734593950917,0.191997216653813,0.0053839381018596,0.0264307884399524
DYAN,Cash Ratio,Liquidity,0.1772224425975502,0.1439840710905164,0.1158544959857778,0.0
DYAN,Current Ratio,Liquidity,0.9287637497043616,0.8241408049774052,1.1283009621864328,0.0
DYAN,DER,Solvency,0.5016478328484064,0.5970917130618065,0.517159736508486,0.0
DYAN,Debt Ratio,Solvency,0.2492629972339244,0.274661403210127,0.2310445910911709,0.0
DYAN,GPM,Profitability,0.162783904999072,0.2306164726641139,0.3041213221947049,0.0
DYAN,Interest Coverage Ratio,Solvency,-9.661860229627576,-3.5343225548502675,4.231568611267624,0.0
DYAN,NPM,Profitability,-0.7586013571993617,-0.1338363103803848,0.038003829053193,0.0
DYAN,Operating Margin,Profitability,-0.6531734693447727,-0.1304326873497265,0.0810185427528822,0.0
DYAN,Quick Ratio,Liquidity,0.9091407857516284,0.8133304803751625,1.1163159963919178,0.0
DYAN,ROE,Profitability,-0.4158489914263166,-0.1709558611827788,0.0946133411353513,0.0
DYAN,ROI,Profitability,-0.3073474684306551,-0.1181304879878344,0.067760152613432,0.0
ECII,Cash Ratio,Liquidity,0.9464193210770284,0.6962786625129739,0.5418914864020405,0.5092282773658768
ECII,Current Ratio,Liquidity,2.398223339754629,2.5873138984707422,2.107746132205177,1.9617842331897068
ECII,DER,Solvency,0.0285137785385826,0.0280900356366,0.0159962592363021,0.0249700671111106
ECII,Debt Ratio,Solvency,0.0206362750059869,0.0207357942154428,0.0112747951051664,0.0172481317067003
ECII,GPM,Profitability,0.1717972914382051,0.1672129687173549,0.1778340401297439,0.1679171027791397
ECII,NPM,Profitability,-0.012669179436394,0.004818525435196,0.005672443793155,0.0052896650334131
ECII,Operating Margin,Profitability,-0.0174256340651483,-0.0064554971571219,0.004960196762426,0.0061251169935313
ECII,Quick Ratio,Liquidity,1.9068835105355488,2.011980227958664,1.5358078524555243,1.276943825335862
ECII,ROE,Profitability,-0.0163714180486853,0.0062321098365617,0.0101203636432631,0.0111419482818139
ECII,ROI,Profitability,-0.0163714180486853,0.006130338854679,0.0101203636432631,0.0111419482818139
EDGE,Cash Ratio,Liquidity,0.4420371642228316,1.121818198483918,0.5277795774061288,0.0936741713066059
EDGE,Current Ratio,Liquidity,0.919197352685497,2.268270438233865,1.6730589465695485,0.8562864142872452
EDGE,DER,Solvency,0.0049046073386976,0.0096760471108627,0.0369810713942315,0.3695093153551594
EDGE,Debt Ratio,Solvency,0.0028194820977844,0.0078197769554162,0.0277812025589965,0.1989180328952369
EDGE,GPM,Profitability,0.3711646446193078,0.3428949616003647,0.3822082114076247,0.4465666886571992
EDGE,Interest Coverage Ratio,Solvency,801.2099447513813,794.0572916666666,0.0,0.0
EDGE,NPM,Profitability,0.2560099059648119,0.2102367268606894,0.2262819530491765,0.2663064007180066
EDGE,Operating Margin,Profitability,0.3026259636346818,0.2593872391393854,0.2827521034465144,0.3381260068033867
EDGE,ROE,Profitability,0.3960665569526386,0.1202886460250818,0.1542189007549559,0.1726379432416099
EDGE,ROI,Profitability,0.3960665569526386,0.1202886460250818,0.1496437341200486,0.126397627659856
ELPI,Cash Ratio,Liquidity,0.0,0.0,0.5925504556713004,0.3560860436427212
ELPI,Current Ratio,Liquidity,4.247725866807289,2.7570278551207523,6.772851708322964,5.025996094866956
ELPI,DER,Solvency,0.1438202114184926,0.1162462785846061,0.053145992115478,0.1822661093386844
ELPI,Debt Ratio,Solvency,0.1107273216100324,0.093728163300271,0.0454224837876721,0.1375174489820968
ELPI,GPM,Profitability,0.3399522127571161,0.3018842445633273,0.2699930945228663,0.2202983010118278
ELPI,NPM,Profitability,0.2488551838769997,0.1991350159455999,0.1628776087138588,0.1444909432415945
ELPI,Operating Margin,Profitability,0.275809266569707,0.2399812796436473,0.1942445929481963,0.1738816029785601
ELPI,Quick Ratio,Liquidity,3.632731292275553,2.1496440928737024,6.120287742501274,4.369704990890746
ELPI,ROE,Profitability,0.0886143565704274,0.0816946963332627,0.0624569023499656,0.0874330244318121
ELPI,ROI,Profitability,0.0777852751293509,0.0733742475135229,0.0594892560466661,0.0740240100462988
ELSA,Cash Ratio,Liquidity,0.1573752451459451,0.0218644606467038,0.0631813405564113,0.1653234920194807
ELSA,Current Ratio,Liquidity,1.6387717425558594,1.736188103078438,1.4846255929919818,1.442164292345782
ELSA,DER,Solvency,0.4689089643951845,0.2997366626726951,0.3413748823082764,0.2816225240571936
ELSA,Debt Ratio,Solvency,0.2318520784966246,0.1564596231826005,0.1590037175949676,0.1294817820832242
ELSA,GPM,Profitability,0.0960888164727457,0.0793325142323607,0.0741391177577202,0.0930965933804511
ELSA,NPM,Profitability,0.0322355083412655,0.0133643652731503,0.0307227794621837,0.0400440419276986
ELSA,Operating Margin,Profitability,0.0576049137142816,0.0416930342701211,0.0415900286777905,0.0552551253777441
ELSA,Quick Ratio,Liquidity,1.5324995424460466,1.6102113278208865,1.3639312609479224,1.3352493538803667
ELSA,ROE,Profitability,0.0666094744718324,0.0287936661348726,0.0918608959757023,0.113972427103532
ELSA,ROI,Profitability,0.0481245059926198,0.022619337599126,0.0765042902826509,0.0952117189010956
ELTY,Cash Ratio,Liquidity,0.0,0.0,0.0314613068441097,0.0339074969525699
ELTY,Current Ratio,Liquidity,1.0892285423338406,1.028727427940444,1.2601273757774392,1.2139957563194537
ELTY,DER,Solvency,0.2021134137658777,0.2024207624006735,0.1122341223430163,0.1202123259316455
ELTY,Debt Ratio,Solvency,0.1242972854929819,0.1222481109180278,0.0757753676088235,0.0782840434015163
ELTY,GPM,Profitability,0.302805370238441,0.2389949133743833,0.3360973957197595,0.3430614344387815
ELTY,NPM,Profitability,-0.3905139635611828,-0.2574036537015081,-0.2388058393819507,-0.8474952685351699
ELTY,Operating Margin,Profitability,-0.3098500351340693,-0.1337310845093764,0.0011457976387028,0.008372925812202
ELTY,Quick Ratio,Liquidity,0.5556875967389723,0.5328326321917027,0.6633871639757644,0.696211798510567
ELTY,ROE,Profitability,-0.0330944983606025,-0.0286208914788953,-0.0366509410564526,-0.1918263794866544
ELTY,ROI,Profitability,-0.0275302629366117,-0.0238027256130813,-0.0329525414840216,-0.171241089788151
EMDE,Cash Ratio,Liquidity,0.0035059920833366,0.0039630099592881,0.0022157953000279,0.002060522385198
EMDE,Current Ratio,Liquidity,2.0854060986841745,1.4866643573877776,1.3719755136290102,1.344893136619308
EMDE,DER,Solvency,1.8001268834443718,0.578779507713127,0.5990749757752077,0.7119511641391912
EMDE,Debt Ratio,Solvency,0.4001743565627791,0.2615628360609888,0.258675915625758,0.272986018225544
EMDE,GPM,Profitability,0.4628735747475024,0.5340193286028442,0.5820964126238858,0.5357974154615548
EMDE,NPM,Profitability,-0.6575930892976573,5.9234947972394245,-0.4438809600089222,-1.749099549525052
EMDE,Operating Margin,Profitability,-0.3904741132451363,0.1530882611364306,0.1006591758583343,0.0787806307970203
EMDE,Quick Ratio,Liquidity,0.1407338549151071,0.1622994860139043,0.1182867767849858,0.1038954397622722
EMDE,ROE,Profitability,-0.1032829704171966,0.6099455952211162,-0.0421335262969542,-0.2003771497849466
EMDE,ROI,Profitability,-0.0368851036814984,0.3863399494617374,-0.0263486871692983,-0.117046066489695
EMTK,Cash Ratio,Liquidity,0.9609920366317452,1.3489434202815274,1.6682472591399158,1.9944524976568228
EMTK,Current Ratio,Liquidity,2.558718753339694,4.033223452079654,5.273912389229958,4.932898551872331
EMTK,DER,Solvency,0.2361702993730192,0.0276930627663794,0.0330847773868244,0.0297187512069006
EMTK,Debt Ratio,Solvency,0.1411380439779749,0.0206287702878511,0.0266457904100372,0.0240294683709237
EMTK,GPM,Profitability,0.2423941471011144,0.2887958757938154,0.3370170635291621,0.3098448954027357
EMTK,Interest Coverage Ratio,Solvency,25.48286363646646,13.316696664774607,8.889191879822533,-2.5019324434848738
EMTK,NPM,Profitability,0.1724307338776317,0.4407194292749773,0.5523472813910948,-0.0152325249313193
EMTK,Operating Margin,Profitability,0.1059074133105268,0.1036701917689272,0.0282004144878862,-0.0034814678028788
EMTK,Quick Ratio,Liquidity,2.2352222355074294,3.720626705354832,4.85153289192088,4.529117887218914
EMTK,ROE,Profitability,0.192575206880773,0.1990418910433389,0.1520060621707134,-0.0040590860812642
EMTK,ROI,Profitability,0.1561920295159019,0.1939303984668639,0.1472210942907843,-0.0039445746876876
ENAK,Cash Ratio,Liquidity,0.0,0.0216695091894199,0.0369505033544467,0.0073323602375768
ENAK,Current Ratio,Liquidity,0.4047441563963456,0.350579351905618,0.501406339550149,0.3437210307957844
ENAK,DER,Solvency,3.87287290835348,6.448889493530435,1.4623189398255918,2.1556676615927284
ENAK,Debt Ratio,Solvency,0.6359460998518192,0.6230165816980875,0.4806948895918205,0.5379127256201947
ENAK,GPM,Profitability,0.5784505014474945,0.6076066692607961,0.5937710769037291,0.6209587373972028
ENAK,Interest Coverage Ratio,Solvency,-3.620843270040792,-0.4714406965132016,2.1267655461035235,1.4879314393057168
ENAK,NPM,Profitability,-0.2423604660568617,-0.00928218420831,0.049227505739033,0.014973602792741
ENAK,Operating Margin,Profitability,-0.1882675871102592,-0.0263202443048327,0.0553634817998309,0.041558098233001
ENAK,Quick Ratio,Liquidity,0.3416460702740512,0.2623280631668735,0.396648034752309,0.2502712893582972
ENAK,ROE,Profitability,-1.230046045078815,-0.1130027025377994,0.2317708760658856,0.0807761419758394
ENAK,ROI,Profitability,-0.3995502595265344,-0.0268425390735715,0.1422949104270499,0.044364059679375
ENRG,Cash Ratio,Liquidity,0.0,0.0,0.0034601007381665,0.0547952331659561
ENRG,Current Ratio,Liquidity,0.3686748166180886,0.5549239016851037,0.5330595955200297,0.6666937004820335
ENRG,DER,Solvency,0.5893728899848488,0.3659457153124295,0.2966517516275672,0.4213255009207395
ENRG,Debt Ratio,Solvency,0.2209242867575705,0.1795369858373833,0.146051673667175,0.2018419073488787
ENRG,GPM,Profitability,0.3939051101282507,0.364934703933805,0.406286696674469,0.3471327270923157
ENRG,Interest Coverage Ratio,Solvency,6.1634567012605,18.37314292216721,21.46634018199188,13.398418204264416
ENRG,NPM,Profitability,0.165165772510342,0.0990864623921785,0.1477015918629197,0.1626421616497077
ENRG,Operating Margin,Profitability,0.3435877807449093,0.3315937256990405,0.3709933783790679,0.2900391801585732
ENRG,Quick Ratio,Liquidity,0.2781490224447945,0.4256411407457573,0.4245159123109169,0.5631179719971098
ENRG,ROE,Profitability,0.1694851370360297,0.0770809673498143,0.1135224220799843,0.1043670265252251
ENRG,ROI,Profitability,0.1236501468966362,0.0698712103348566,0.1032334791034734,0.0873333214006187
ENVY,Current Ratio,Liquidity,3.313481149917244,0.7044966537850781,0.3470563574455726,0.2384605466866294
ENVY,DER,Solvency,0.0,0.0,0.0,-0.0158634298268679
ENVY,Debt Ratio,Solvency,0.0,0.0,0.0,0.0366475041404192
ENVY,GPM,Profitability,-10.84426971938546,-11.665810307039925,-0.987435957118618,-0.8548342798859789
ENVY,Interest Coverage Ratio,Solvency,-36.6216998853202,-826.6051815839613,-2984.395591244486,0.0
ENVY,NPM,Profitability,-38.71738883148625,-922.2508485779754,-17.349406191063807,-12.386019354968925
ENVY,Operating Margin,Profitability,-40.52165741310349,-143.3573193184784,-9.798699368090904,-8.294213760377687
ENVY,Quick Ratio,Liquidity,3.313481149917244,0.0,0.0,0.0
ENVY,ROE,Profitability,-0.0931460482879993,-8.698132338593762,6.400605751188623,0.8662020962100277
ENVY,ROI,Profitability,-0.0931460482879993,-8.698132338593762,6.400605751188623,0.8662020962100277
EPMT,Cash Ratio,Liquidity,0.4709341851007522,0.3634853707568186,0.1641227167428278,0.0828550365691095
EPMT,Current Ratio,Liquidity,2.9758230574807056,2.9373453595108185,2.781938486716081,2.60112159131177
EPMT,DER,Solvency,0.0039996502600381,0.0019103939660514,0.0005215125788927,0.0004261220245474
EPMT,Debt Ratio,Solvency,0.0028407329495159,0.0013412304384249,0.0003565860172272,0.0002819312895172
EPMT,GPM,Profitability,0.1090523426011312,0.109260776302965,0.1057531123264268,0.1021948993289915
EPMT,NPM,Profitability,0.030187858941525,0.0330252074387043,0.0302393427405174,0.0241511728326464
EPMT,Operating Margin,Profitability,0.034044188907156,0.0403487428483977,0.0391955581504103,0.0317545341039643
EPMT,Quick Ratio,Liquidity,2.0614397939550173,1.7925776322378912,1.636547288018161,1.5200400264050546
EPMT,ROE,Profitability,0.1040257818211129,0.1241209982341928,0.1191585628973939,0.0949833983176222
EPMT,ROI,Profitability,0.1040257818211129,0.1241209982341928,0.1191585628973939,0.0949429410393701
ERAA,Cash Ratio,Liquidity,0.2904390194811326,0.0077478635519409,0.0179291030316565,0.0288678472365269
ERAA,Current Ratio,Liquidity,1.4674446028935837,1.547942709634713,1.2434091855164138,1.2550009076880737
ERAA,DER,Solvency,0.4226091316217187,0.3533031978246376,0.7168481038764865,0.8996386177576423
ERAA,Debt Ratio,Solvency,0.2038828469954847,0.190719670880216,0.2833394669772153,0.3222120052424712
ERAA,GPM,Profitability,0.099960928187835,0.1105640919452825,0.1083764450583298,0.107213716158827
ERAA,Interest Coverage Ratio,Solvency,6.108529779842828,9.0004214089959,6.568400330604045,3.1967921643519364
ERAA,NPM,Profitability,0.0179402710098036,0.0232906843528678,0.0204738745131527,0.013735583578329
ERAA,Operating Margin,Profitability,0.0240688870925175,0.0334636665939054,0.0304090074912216,0.0254552965034767
ERAA,Quick Ratio,Liquidity,0.833665051432765,0.629224955903899,0.5711428827977152,0.4760702287604054
ERAA,ROE,Profitability,0.1131499179444198,0.1649105006932689,0.1502247143647278,0.1127959298169089
ERAA,ROI,Profitability,0.0839766518526413,0.130052163266655,0.0946495914868325,0.0636198833606909
ERAL,Cash Ratio,Liquidity,0.648981542879476,0.0,0.3811849519141668,0.0
ERAL,Current Ratio,Liquidity,1.7401992477180002,5.450453585160614,2.7557368877358908,0.0
ERAL,DER,Solvency,0.6952717711165455,0.0544098055265816,0.1012238623077857,0.0
ERAL,Debt Ratio,Solvency,0.3360923869464485,0.0444761070532952,0.0670087303721811,0.0
ERAL,GPM,Profitability,0.1242121980270543,0.1431790857473651,0.1361027801710753,0.0
ERAL,Interest Coverage Ratio,Solvency,6.277379344017968,51.51866159167541,32.90108163502969,0.0
ERAL,NPM,Profitability,0.0370994576635018,0.0851239790230323,0.0605824586567221,0.0
ERAL,Operating Margin,Profitability,0.0508915868793724,0.0926884685006458,0.0779189300831207,0.0
ERAL,Quick Ratio,Liquidity,1.438466371466324,2.922470398041753,1.2949192521615829,0.0
ERAL,ROE,Profitability,0.1346591802173035,0.2557345799332158,0.2010639901562068,0.0
ERAL,ROI,Profitability,0.0805023895903438,0.2541177187139209,0.19905129293151,0.0
